danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,duration_ms,time_signature,track,artist
0.61,0.492,5,-13.266,1,0.0436,0.554,0.00582,0.238,0.834,124.179,audio_features,152547,4,What To Do - Mono Version,The Rolling Stones
0.694,0.802,11,-11.918,1,0.0577,0.173,0.486,0.152,0.903,130.879,audio_features,175387,4,Stupid Girl,The Rolling Stones
0.544,0.812,9,-11.191,1,0.0592,0.516,0.0031,0.11,0.783,123.269,audio_features,161187,4,Doncha Bother Me,The Rolling Stones
0.449,0.666,11,-5.101,1,0.0281,0.373,0.0,0.418,0.782,100.299,audio_features,165627,4,Take It Or Leave It,The Rolling Stones
0.596,0.779,8,-11.361,1,0.0388,0.376,0.0134,0.231,0.798,109.533,audio_features,258893,4,Fire And Brimstone,Link Wray
0.497,0.782,9,-9.736,1,0.0876,0.0715,0.0,0.266,0.569,85.437,audio_features,182133,4,Isn't It About Time,Stephen Stills
0.691,0.493,11,-10.616,1,0.0285,0.45,0.00517,0.0231,0.801,91.541,audio_features,166560,4,Born Under A Bad Sign,Cream
0.571,0.628,5,-9.922,1,0.0317,0.574,0.0123,0.0823,0.798,73.738,audio_features,276427,4,Debris,Faces
0.6,0.303,7,-16.408,1,0.0318,0.516,0.000123,0.0832,0.31,102.998,audio_features,188080,4,Lady Jane - Mono Version,The Rolling Stones
0.506,0.985,2,-2.893,1,0.223,0.38,0.377,0.0744,0.444,169.355,audio_features,198267,4,Had It With You - Remastered,The Rolling Stones
0.512,0.93,5,-3.117,1,0.0939,0.359,0.00733,0.689,0.592,134.304,audio_features,271667,4,Winning Ugly - Remastered,The Rolling Stones
0.801,0.665,7,-5.312,1,0.0305,0.131,1.41e-05,0.135,0.864,106.886,audio_features,209160,4,I've Been Lonely For So Long,Mick Jagger
0.74,0.895,1,-4.529,0,0.0415,0.354,0.402,0.0548,0.895,107.411,audio_features,263227,4,Dance (pt 1) - Remastered,The Rolling Stones
0.62,0.384,5,-9.128,1,0.0259,0.335,0.00611,0.147,0.224,86.727,audio_features,257933,4,All About You - Remastered,The Rolling Stones
0.374,0.582,0,-8.421,1,0.039,0.46,0.0119,0.359,0.883,88.566,audio_features,150560,4,Steppin' Out,John Mayall & The Bluesbreakers
0.676,0.334,5,-10.572,1,0.0508,0.862,0.0,0.32,0.867,158.0,audio_features,162040,4,My Babe,Willie Dixon
0.663,0.881,9,-8.562,1,0.0418,0.619,0.00128,0.481,0.841,126.044,audio_features,155280,4,Mystery Train,The Paul Butterfield Blues Band
0.375,0.786,9,-5.528,1,0.0336,0.0321,0.529,0.13,0.767,139.296,audio_features,358000,4,One of These Days - 2004 Remaster,Ten Years After
0.54,0.37,2,-12.017,1,0.0463,0.733,0.000932,0.0886,0.208,88.36,audio_features,431053,3,My God,Jethro Tull
0.525,0.524,0,-14.478,1,0.0961,0.0782,0.341,0.094,0.858,93.431,audio_features,204640,4,A Song for Jeffrey - Mono,Jethro Tull
0.552,0.623,9,-9.86,1,0.0361,0.238,0.000647,0.476,0.629,85.071,audio_features,145920,4,Rumble,Bill Frisell
0.425,0.521,2,-8.931,1,0.0339,0.00205,0.0108,0.0981,0.15,134.418,audio_features,319027,4,Blowin' Free,Wishbone Ash
0.745,0.656,10,-6.393,1,0.0405,0.188,0.00337,0.0941,0.858,105.318,audio_features,152453,4,Lookin' Out My Back Door,Creedence Clearwater Revival
0.718,0.683,1,-10.452,0,0.0393,0.159,0.0,0.21,0.663,120.58,audio_features,239760,4,Camarillo Brillo,Frank Zappa
0.641,0.408,2,-14.971,1,0.0409,0.824,0.0022,0.0958,0.58,116.436,audio_features,272946,4,Rikki Don't Lose That Number,Steely Dan
0.469,0.705,9,-8.818,1,0.0403,0.0712,0.125,0.0831,0.447,98.257,audio_features,290827,4,Mighty Fire,Climax Blues Band
0.578,0.645,4,-11.567,0,0.0876,0.0348,0.0372,0.11,0.803,84.523,audio_features,331733,4,Standing By a River,Climax Blues Band
0.695,0.582,4,-11.35,1,0.0651,0.297,0.0,0.123,0.892,122.433,audio_features,187067,4,Rock'n Me,Steve Miller Band
0.727,0.641,2,-11.074,1,0.0392,0.0234,0.0136,0.109,0.652,102.589,audio_features,198947,4,Couldn't Get It Right,Climax Blues Band
0.565,0.645,0,-12.923,1,0.0484,0.0552,2.84e-06,0.151,0.836,99.3,audio_features,170173,4,Take The Money And Run,Steve Miller Band
0.462,0.877,7,-9.245,0,0.0459,0.147,0.857,0.362,0.852,133.131,audio_features,266120,4,"Hey Baby, Everything's Gonna Be Alright, Yeh Yeh Yeh",Climax Blues Band
0.56,0.733,2,-9.945,1,0.0433,0.00138,0.38,0.0817,0.85,137.34,audio_features,270707,4,Using the Power,Climax Blues Band
0.564,0.328,5,-13.096,1,0.0292,0.666,0.0,0.0915,0.725,85.881,audio_features,190000,4,I Am Constant,Climax Blues Band
0.34,0.287,0,-17.333,1,0.0374,0.719,0.562,0.0874,0.248,171.904,audio_features,126561,4,Bron-Yr-Aur - Remaster,Led Zeppelin
0.415,0.647,4,-12.021,0,0.0696,4.14e-05,0.000847,0.208,0.409,163.047,audio_features,166693,4,Paranoid,Black Sabbath
0.615,0.702,7,-9.686,1,0.0278,0.00746,0.00431,0.0608,0.734,96.987,audio_features,234333,4,Daughter - Remastered,Pearl Jam
0.623,0.342,0,-8.694,1,0.038,0.0134,0.00412,0.106,0.101,115.032,audio_features,206587,4,Wishlist,Pearl Jam
0.377,0.681,7,-8.039,1,0.0298,0.00088,0.0023,0.0504,0.285,108.789,audio_features,285133,4,More Than a Feeling,Boston
0.572,0.267,4,-17.321,0,0.0334,0.383,0.494,0.115,0.557,76.492,audio_features,166573,4,Get Thy Bearings,Donovan
0.36,0.55,2,-12.249,1,0.0818,0.234,0.494,0.379,0.394,152.66,audio_features,289107,3,Sing Swan Song,CAN
0.5,0.129,11,-21.132,0,0.0357,0.838,1.52e-05,0.34,0.437,85.641,audio_features,86333,4,30 Century Man,Scott Walker
0.67,0.503,4,-9.431,0,0.0554,0.00374,4.3e-06,0.121,0.314,148.316,audio_features,426067,4,Little Star of Bethlehem,CAN
0.638,0.782,10,-7.04,1,0.0515,0.208,0.0607,0.274,0.854,104.716,audio_features,393333,4,Fingerprint File - Remastered,The Rolling Stones
0.588,0.906,4,-4.613,1,0.0441,0.686,0.0973,0.425,0.889,128.641,audio_features,210560,4,Ain't Too Proud To Beg - Remastered,The Rolling Stones
0.473,0.576,2,-6.872,1,0.0293,0.658,1.59e-05,0.0938,0.518,138.344,audio_features,276827,4,Till The Next Goodbye - Remastered,The Rolling Stones
0.43,0.652,7,-5.023,1,0.0357,0.531,0.000358,0.068,0.366,148.922,audio_features,376293,4,If You Really Want To Be My Friend - Remastered,The Rolling Stones
0.616,0.957,9,-3.966,1,0.0508,0.501,0.0115,0.318,0.778,128.517,audio_features,307440,4,It's Only Rock'n'Roll (But I Like It) - Remastered 2009,The Rolling Stones
0.259,0.506,4,-8.699,1,0.0294,0.157,0.025,0.0833,0.669,179.04,audio_features,314000,3,Turned off T.V. Blues - 2017 Remaster,Ten Years After
0.656,0.71,11,-9.275,0,0.0982,0.569,0.0,0.0794,0.667,125.869,audio_features,221307,4,Out Of Time - Edit Version,The Rolling Stones
0.647,0.466,4,-14.627,1,0.0317,0.372,0.818,0.0707,0.572,121.996,audio_features,87493,3,Banshee,Thin Lizzy
0.431,0.909,9,-8.899,1,0.0399,0.3,0.00342,0.462,0.55,113.201,audio_features,282320,4,Sick Again - Remaster,Led Zeppelin
0.438,0.725,0,-7.864,1,0.0282,0.00428,0.00222,0.213,0.463,160.424,audio_features,287707,4,Trick Of The Light,The Who
0.477,0.896,11,-5.999,1,0.0644,0.0974,0.0526,0.0521,0.726,102.591,audio_features,266533,4,Suck On The Jugular - Remastered,The Rolling Stones
0.4,0.707,0,-7.326,1,0.0365,0.000228,0.054,0.596,0.618,125.529,audio_features,257623,4,Working on the Road - 2017 Remaster,Ten Years After
0.373,0.567,7,-10.835,1,0.032,0.0236,3.47e-06,0.0916,0.298,137.789,audio_features,246267,4,Hunger Strike,Temple Of The Dog
0.431,0.789,2,-8.224,1,0.0449,0.0122,0.0921,0.119,0.425,104.036,audio_features,413907,4,In the Evening - Remaster,Led Zeppelin
0.499,0.986,2,-1.871,1,0.0503,0.382,0.913,0.284,0.835,130.597,audio_features,260960,4,When The Whip Comes Down - Remastered,The Rolling Stones
0.302,0.275,9,-12.281,1,0.0306,0.536,0.00959,0.118,0.293,182.368,audio_features,237000,4,No Expectations,The Rolling Stones
0.517,0.711,6,-9.352,1,0.0817,0.0509,2.81e-06,0.793,0.402,122.176,audio_features,227547,4,Tell Me - Full Version / Mono Version,The Rolling Stones
0.64,0.874,0,-5.772,1,0.0317,0.164,0.000141,0.0775,0.965,128.395,audio_features,229173,4,Brown Sugar,The Rolling Stones
0.68,0.875,1,-6.109,1,0.132,0.746,0.0,0.0486,0.9,85.058,audio_features,108493,4,Come On - Mono Version,The Rolling Stones
0.572,0.909,3,-8.063,1,0.0583,0.045,0.177,0.0785,0.635,137.332,audio_features,222280,4,Jumpin' Jack Flash - Mono Version,The Rolling Stones
0.581,0.577,0,-11.375,1,0.0275,0.149,0.0263,0.103,0.569,94.827,audio_features,169093,4,Heart Of Stone - Stereo Version / Remastered 2002,The Rolling Stones
0.357,0.536,7,-14.805,1,0.0386,0.0145,0.00528,0.149,0.656,95.387,audio_features,166467,4,What's Going On,Taste
0.48,0.434,7,-9.816,1,0.0289,0.434,0.0109,0.158,0.338,83.516,audio_features,331440,3,Love In Vain - Live / Remastered 2009,The Rolling Stones
0.461,0.718,9,-6.209,1,0.0408,0.356,1.07e-05,0.182,0.387,110.22,audio_features,255627,4,Sweet Virginia - Live / Remastered 2009,The Rolling Stones
0.482,0.691,11,-9.995,0,0.0366,0.102,1.1e-05,0.102,0.933,89.05,audio_features,208493,4,The Train Kept A-Rollin' - 2015 Remaster,The Yardbirds
0.373,0.681,7,-8.496,1,0.153,0.00694,0.00115,0.701,0.718,91.717,audio_features,204773,4,Song For Jeffrey - Remastered 2018,Jethro Tull
0.815,0.57,7,-11.655,1,0.0354,0.65,0.49,0.0826,0.913,106.177,audio_features,179200,4,Southbound Again,Dire Straits
0.421,0.535,0,-10.793,1,0.0565,0.445,0.000115,0.132,0.422,131.7,audio_features,269960,3,Baby Come on Home - Remastered,Led Zeppelin
0.511,0.657,7,-6.752,0,0.0269,0.253,0.479,0.32,0.523,115.115,audio_features,276333,4,Crying Out For Love,The Yardbirds
0.77,0.381,10,-15.085,1,0.03,0.441,0.00331,0.115,0.894,104.291,audio_features,298952,4,Hate It When You Leave,Keith Richards
0.595,0.504,8,-11.289,1,0.0462,0.185,0.315,0.0892,0.895,123.378,audio_features,173387,4,Walking On Sunset,John Mayall
0.606,0.33,11,-16.869,0,0.0419,0.116,0.81,0.0663,0.771,110.324,audio_features,219000,4,Proud Pinto,Peter Green
0.547,0.903,2,-3.832,1,0.0579,0.329,0.216,0.388,0.842,116.152,audio_features,136427,4,Just Your Fool,The Rolling Stones
0.633,0.934,0,-3.594,1,0.0344,0.219,0.00021,0.0592,0.963,128.606,audio_features,228667,4,Brown Sugar - Remastered 2009,The Rolling Stones
0.444,0.454,5,-7.434,1,0.0419,0.892,0.0546,0.114,0.236,67.848,audio_features,305400,4,Fool To Cry - Remastered 2009,The Rolling Stones
0.564,0.924,2,-3.585,1,0.0345,0.562,0.649,0.403,0.903,106.022,audio_features,292360,4,Dancing With Mr. D,The Rolling Stones
0.678,0.621,5,-5.478,1,0.0623,0.111,0.0973,0.0394,0.776,113.389,audio_features,339400,4,Emotional Rescue - Remastered 2009,The Rolling Stones
0.589,0.89,4,-3.467,1,0.0774,0.000658,5.44e-06,0.0357,0.709,113.088,audio_features,226736,4,Angry,The Rolling Stones
0.463,0.86,2,-5.475,1,0.0359,0.00226,0.00502,0.697,0.666,106.678,audio_features,276840,4,"Dancing With Mr. D - Live At The Gelredome, Arnhem",The Rolling Stones
0.742,0.94,2,-3.485,1,0.0756,0.0866,0.0279,0.319,0.782,121.747,audio_features,204427,4,Harlem Shuffle,The Rolling Stones
0.628,0.439,9,-10.728,1,0.134,0.332,1.35e-05,0.0555,0.507,127.589,audio_features,244973,4,And When I Die,"Blood, Sweat & Tears"
0.545,0.608,0,-9.372,1,0.0369,0.193,0.0699,0.0769,0.681,165.617,audio_features,232627,4,Crippled Inside - Remastered 2010,John Lennon
0.361,0.331,2,-12.154,1,0.0275,0.85,0.883,0.188,0.194,173.666,audio_features,254107,3,Surfer Girl,Bill Frisell
0.496,0.786,9,-8.731,1,0.0724,0.498,0.0163,0.284,0.554,111.251,audio_features,357200,4,Lucretia Mac Evil,"Blood, Sweat & Tears"
0.803,0.335,8,-13.331,1,0.0451,0.579,0.0128,0.0849,0.786,132.682,audio_features,330440,4,Chitlins Con Carne,Kenny Burrell
0.503,0.702,3,-8.878,1,0.0394,0.287,0.0,0.0493,0.846,111.919,audio_features,208640,4,Bloomdido,Thelonious Monk
0.698,0.278,5,-15.425,1,0.0508,0.572,0.0233,0.105,0.77,81.079,audio_features,385467,4,Monk's Dream - Take 8,Thelonious Monk
0.513,0.713,7,-13.374,1,0.922,0.593,0.0,0.235,0.0918,100.302,audio_features,35246,5,Introduction by George Wein - Live,Thelonious Monk
0.624,0.359,1,-9.457,1,0.0521,0.965,0.905,0.101,0.206,104.357,audio_features,157027,4,I'm Confessin' (That I Love You),Thelonious Monk
0.63,0.299,0,-13.368,1,0.0372,0.81,0.000141,0.0876,0.394,131.467,audio_features,356560,4,Boo Boo's Birthday,Thelonious Monk
0.82,0.504,5,-7.473,1,0.0437,0.84,0.0,0.0776,0.731,121.453,audio_features,154933,4,Between the Devil and the Deep Blue Sea,Thelonious Monk
0.547,0.356,5,-10.199,0,0.0366,0.954,0.917,0.0891,0.504,81.032,audio_features,376640,3,Tezeta (Nostalgia),Mulatu Astatke
0.53,0.543,3,-7.103,0,0.0465,0.735,1.34e-05,0.0697,0.71,85.017,audio_features,171427,4,Of Wounds And Something Else,Sun Ra
0.522,0.379,4,-14.096,0,0.0286,0.635,0.925,0.114,0.454,133.698,audio_features,251600,3,Love Theme From Spartacus - Rudy Van Gelder Remaster / 2006,Yusef Lateef
0.327,0.501,0,-12.665,0,0.0348,0.0271,0.848,0.227,0.668,100.984,audio_features,356920,3,The Grid,Philip Glass
0.498,0.546,4,-5.299,0,0.0295,0.351,0.000944,0.187,0.587,116.07,audio_features,179840,4,Good Times,Eric Burdon & the Animals
0.752,0.486,10,-12.53,0,0.0493,0.0479,0.877,0.0926,0.0379,121.0,audio_features,421307,4,Singularity,Stephan Bodzin
0.473,0.67,8,-7.756,1,0.0353,0.446,3.15e-06,0.0957,0.808,152.484,audio_features,625293,4,The Sidewinder,Lee Morgan
0.734,0.694,6,-13.17,0,0.0406,0.695,0.876,0.0427,0.964,93.166,audio_features,313893,4,Dervish D.,Vangelis
0.438,0.00756,0,-26.44,0,0.0382,0.941,0.00643,0.109,0.277,133.32,audio_features,141133,4,My Funny Valentine,Chet Baker
0.58,0.417,2,-14.379,1,0.0476,0.854,0.904,0.0842,0.662,92.289,audio_features,260200,4,On A Bus,Rabih Abou-Khalil
0.534,0.0418,7,-22.108,0,0.0796,0.961,0.88,0.101,0.398,117.353,audio_features,94000,3,Nafas,Rabih Abou-Khalil
0.386,0.0214,2,-27.996,1,0.0653,0.988,0.915,0.141,0.0946,116.319,audio_features,195640,4,Astrakan Café - 1,Anouar Brahem
0.465,0.644,8,-7.646,1,0.106,0.496,0.179,0.176,0.355,81.896,audio_features,504867,4,Hat And Beard,Eric Dolphy
0.544,0.928,4,-10.012,0,0.0715,0.0436,0.94,0.0835,0.491,168.492,audio_features,680560,4,Burning Straw in Sky,Irmin Schmidt
0.486,0.078,7,-23.24,0,0.0545,0.992,0.929,0.121,0.199,77.076,audio_features,126853,4,Halfaouine,Anouar Brahem
0.729,0.588,2,-12.487,0,0.0311,0.107,0.00223,0.111,0.963,122.125,audio_features,288667,4,Le Weekend,Irmin Schmidt
0.1,0.0656,5,-23.678,0,0.0508,0.979,0.788,0.124,0.037,73.959,audio_features,296373,3,Gayane Suite No. 3: IV. Gayane's Adagio,Aram Khachaturian
0.621,0.892,9,-5.634,1,0.0321,0.00974,0.000477,0.134,0.926,119.042,audio_features,248827,4,Chemistry,Jon Hassell
0.669,0.869,9,-9.993,0,0.0333,0.00142,0.874,0.0923,0.485,122.713,audio_features,465427,4,Kick on the Floods,Irmin Schmidt
0.159,0.0376,8,-26.819,0,0.0401,0.96,0.881,0.0549,0.0327,84.075,audio_features,562173,4,"Prélude à l'après-midi d'un faune, CD 87a",Claude Debussy
0.127,0.0425,0,-21.933,1,0.0375,0.963,0.776,0.0804,0.036,89.379,audio_features,225773,4,"Ravel: Ma mère l'Oye, M. 60: V. Le jardin féerique",Maurice Ravel
0.499,0.609,0,-15.638,1,0.0669,0.00161,0.888,0.0679,0.551,122.276,audio_features,382200,4,Bohemian Step,Irmin Schmidt
0.231,0.0297,2,-31.544,1,0.0579,0.991,0.878,0.0742,0.07,131.413,audio_features,203800,4,Una Mattina,Ludovico Einaudi
0.194,0.179,9,-16.834,0,0.0422,0.988,0.866,0.0819,0.179,177.694,audio_features,158667,3,La Valse d'Amélie - Version piano,Yann Tiersen
0.611,0.34,3,-13.57,0,0.0254,0.395,0.47,0.0902,0.159,104.525,audio_features,252280,4,Rote Erde - Titel Musik,Irmin Schmidt
0.378,0.372,5,-13.408,0,0.0746,0.759,0.00226,0.327,0.462,137.318,audio_features,570347,4,Theme for the Eulipions,Rahsaan Roland Kirk
0.387,0.501,4,-12.382,1,0.0323,0.34,0.837,0.345,0.552,110.902,audio_features,331880,4,Why Are We Sleeping?,Soft Machine
0.289,0.686,10,-11.159,1,0.0436,0.888,0.00743,0.215,0.302,103.346,audio_features,96053,4,Maroc Mix,Embryo
0.534,0.036,9,-27.311,1,0.0433,0.993,0.93,0.111,0.328,115.948,audio_features,289427,4,Astrakan Café - 2,Anouar Brahem
0.563,0.451,0,-12.382,1,0.0466,0.682,0.852,0.0931,0.502,120.307,audio_features,327520,4,Banker's Banquet,Rabih Abou-Khalil
0.566,0.949,2,-3.025,1,0.0385,0.012,0.0,0.633,0.819,100.032,audio_features,203012,4,Morock'n Roll - Bonus: SingleEdit,Dissidenten
0.373,0.734,8,-12.764,1,0.0858,0.394,0.854,0.119,0.423,137.085,audio_features,587400,4,Radio Marrakesch / Orient Express,Embryo
0.52,0.106,7,-27.4,1,0.039,0.951,0.884,0.104,0.666,106.883,audio_features,209693,4,Nihawend lunga,Anouar Brahem
0.29,0.12,8,-24.136,1,0.0542,0.932,0.912,0.118,0.357,88.584,audio_features,82720,3,Train bleu des savanes (Intro) [Live],Loy Ehrlich
0.729,0.663,5,-7.778,0,0.0532,0.0295,0.0606,0.105,0.431,98.512,audio_features,204600,4,Sastanàqqàm,Tinariwen
0.617,0.827,10,-8.936,0,0.0348,0.125,0.198,0.085,0.846,101.154,audio_features,284840,4,Awa adounia,Liya Ag Ablil
0.562,0.915,1,-8.488,0,0.04,0.468,0.683,0.658,0.754,94.262,audio_features,294009,4,Fassous Tarahnet (Live),Tamikrest
0.3,0.66,10,-7.536,0,0.0704,0.485,0.817,0.116,0.189,87.4,audio_features,260253,4,Toumast Tincha,Tinariwen
0.538,0.00484,10,-30.555,1,0.122,0.919,0.0,0.151,0.747,94.093,audio_features,43355,4,The Power To Believe (Pt. I),King Crimson
0.614,0.141,9,-24.566,1,0.0732,0.433,0.559,0.0666,0.886,115.35,audio_features,234573,3,Water Girl,Zakir Hussain
0.621,0.779,0,-6.786,1,0.0365,0.15,0.00739,0.109,0.939,159.958,audio_features,232040,4,Ghaddar,Hamid Baroudi
0.538,0.103,0,-24.089,1,0.0467,0.962,0.879,0.113,0.544,100.261,audio_features,213000,1,Raf Raf,Anouar Brahem
0.0916,0.0243,9,-33.511,0,0.0459,0.936,0.903,0.0746,0.0482,67.528,audio_features,184871,3,"Satie / Orch. Debussy: 3 Gymnopédies: No. 1, Lent et douloureux",Erik Satie
0.39,0.0884,4,-25.184,1,0.0405,0.84,0.506,0.135,0.13,101.176,audio_features,382000,4,Zakir,Zakir Hussain
0.804,0.693,3,-6.673,0,0.0355,0.158,1.51e-06,0.079,0.941,152.852,audio_features,247947,4,Ma vie 2 fois,Cheb Mami
0.762,0.695,5,-7.914,0,0.0344,0.735,0.0013,0.0865,0.923,112.772,audio_features,351440,4,Hakmet lakdar,Hasna el Becharia
0.583,0.24,8,-16.099,1,0.0449,0.718,0.805,0.104,0.469,117.037,audio_features,437080,4,Sahara Blues,Majid Bekkas
0.492,0.666,9,-9.743,0,0.0351,0.231,5.69e-05,0.0469,0.699,140.829,audio_features,147893,4,Heart Full of Soul - 2015 Remaster,The Yardbirds
0.552,0.608,1,-9.786,0,0.0345,0.352,0.0,0.0533,0.637,112.367,audio_features,162373,4,California Dreamin' - Single Version,The Mamas & The Papas
0.511,0.217,2,-17.219,1,0.0259,0.879,8.93e-05,0.0916,0.452,99.948,audio_features,76387,4,On The Highway - Zabriskie Point Remix,Pink Floyd
0.561,0.0251,0,-17.858,1,0.0354,0.821,0.803,0.0925,0.27,94.437,audio_features,99867,4,The Riot Scene - Zabriskie Point Remix,Pink Floyd
0.31,0.741,2,-8.114,1,0.0374,0.019,5.41e-06,0.171,0.703,180.344,audio_features,192493,4,The Seeker - Original Single A-Side Mix,The Who
0.516,0.658,0,-7.89,1,0.0921,0.381,0.0198,0.147,0.54,183.694,audio_features,199373,4,San Franciscan Nights,Eric Burdon & the Animals
0.472,0.526,0,-9.505,1,0.0309,0.00291,0.000173,0.181,0.771,119.44,audio_features,173987,4,In-A-Gadda-Da-Vida - Single Version,Iron Butterfly
0.368,0.476,4,-13.317,1,0.034,0.0942,0.0634,0.116,0.713,170.033,audio_features,284049,4,Doin' That Rag - 2013 Remaster,Grateful Dead
0.679,0.443,9,-7.376,1,0.0394,0.33,0.0,0.0533,0.609,115.843,audio_features,213000,4,Soul Kitchen,The Doors
0.292,0.517,5,-11.002,1,0.0296,0.00523,2.35e-05,0.198,0.777,93.555,audio_features,293040,4,My Mirage,Iron Butterfly
0.309,0.337,2,-12.156,1,0.0351,0.369,0.797,0.302,0.203,79.692,audio_features,358408,4,Fifth Horseman of the Apocalypse,Ultimate Spinach
0.521,0.692,1,-7.377,0,0.0251,0.0976,0.0,0.187,0.432,107.704,audio_features,194520,4,Waterloo Sunset,The Kinks
0.432,0.879,4,-5.53,1,0.0631,0.566,0.454,0.582,0.651,96.868,audio_features,163599,4,The Contenders - 2014 Remastered Version,The Kinks
0.197,0.422,2,-17.453,1,0.0505,0.672,0.58,0.128,0.131,172.806,audio_features,1119333,4,A Rainbow in the Curved Air - Instrumental,Terry Riley
0.45,0.75,5,-8.049,1,0.0378,0.0102,0.00037,0.233,0.778,116.821,audio_features,222160,4,Most Anything You Want,Iron Butterfly
0.37,0.918,9,-10.685,1,0.187,0.0134,0.0434,0.607,0.362,152.785,audio_features,347360,4,Combination of the Two,Big Brother & The Holding Company
0.59,0.484,9,-10.424,1,0.0339,0.321,0.0,0.0625,0.652,93.428,audio_features,451133,4,Visions of Johanna,Bob Dylan
0.564,0.64,9,-12.837,1,0.0386,0.0996,0.00267,0.287,0.759,104.629,audio_features,441289,4,Throwing Stones - 2013 Remaster,Grateful Dead
0.676,0.49,0,-11.216,1,0.0376,0.428,3.91e-05,0.09,0.595,78.364,audio_features,305440,4,Built to Last - 2013 remaster,Grateful Dead
0.78,0.693,9,-9.429,1,0.0487,0.0551,0.128,0.0464,0.899,119.476,audio_features,253973,4,The WASP (Texas Radio and the Big Beat),The Doors
0.395,0.746,9,-9.186,1,0.0567,0.022,0.00849,0.317,0.718,130.505,audio_features,270800,4,Are You Happy,Iron Butterfly
0.222,0.478,8,-10.759,1,0.0381,0.83,0.887,0.154,0.0756,148.689,audio_features,441000,5,"The Planets, Op. 32: 1. Mars, the Bringer of War",Gustav Holst
0.489,0.701,7,-10.53,1,0.0348,0.852,0.78,0.108,0.739,155.269,audio_features,184800,4,Classical Gas,Mason Williams
0.22,0.169,7,-20.788,1,0.0448,0.958,0.894,0.35,0.0637,82.685,audio_features,99893,3,"Variation on a Theme by Erik Satie (1st Movement - Adapted from ""Trois Gymnopedies"")","Blood, Sweat & Tears"
0.257,0.0906,8,-25.381,1,0.07,0.932,0.985,0.0786,0.0451,67.46,audio_features,266200,3,An Ending (Ascent) - Remastered 2005,Brian Eno
0.534,0.52,0,-10.743,1,0.0366,0.145,0.000466,0.368,0.816,116.855,audio_features,167227,3,Confessin' The Blues,The Rolling Stones
0.467,0.718,10,-11.485,1,0.0665,0.382,0.277,0.341,0.766,76.151,audio_features,224293,4,Shake The Devil,Tommy Bolin
0.65,0.309,9,-13.091,0,0.0334,0.366,0.00191,0.0798,0.47,131.345,audio_features,196200,4,The Road Song,Canned Heat
0.478,0.587,9,-14.02,0,0.0423,0.255,0.00021,0.585,0.677,131.684,audio_features,173640,4,Those Were The Days,Cream
0.728,0.452,7,-12.359,0,0.0512,0.149,0.201,0.0921,0.85,126.52,audio_features,124627,4,Love Until I Die,Ten Years After
0.575,0.617,9,-11.498,1,0.0382,0.0873,0.169,0.363,0.789,121.619,audio_features,244787,4,Mainline Florida,Eric Clapton
